,age,workclass,education-num,marital-status,occupation,sex,capital-gain,capital-loss,hours-per-week,native-country,wage,capital-gain-bool,target,education_bachelors,education_below-hs,education_doc_prof,education_hs-grad,education_masters
22326,47, Private,3, Married-civ-spouse, Handlers-cleaners,1,0,0,40, Mexico, <=50K,0,0,0,1,0,0,0
22327,30, Private,12, Never-married, Machine-op-inspct,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
22328,54, Private,9, Married-civ-spouse, Machine-op-inspct,0,0,0,40, United-States, >50K,0,1,0,0,0,1,0
22329,56, Local-gov,15, Married-civ-spouse, Adm-clerical,1,0,0,40, Philippines, >50K,0,1,0,0,1,0,0
22330,69, Private,10, Widowed, Adm-clerical,0,0,0,24, United-States, <=50K,0,0,0,0,0,0,0
22331,30, Private,9, Married-civ-spouse, Transport-moving,1,0,0,40, United-States, >50K,0,1,0,0,0,1,0
22332,36, Private,10, Married-civ-spouse, Craft-repair,1,0,0,40, Canada, >50K,0,1,0,0,0,0,0
22333,42, Self-emp-not-inc,7, Married-civ-spouse, Farming-fishing,1,0,0,60, United-States, <=50K,0,0,0,1,0,0,0
22334,45, Federal-gov,13, Married-civ-spouse, Prof-specialty,1,0,0,45, United-States, >50K,0,1,1,0,0,0,0
22335,39, Private,13, Married-civ-spouse, Prof-specialty,0,7688,0,20, United-States, >50K,1,1,1,0,0,0,0
22336,26, Private,7, Divorced, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
22337,28, Local-gov,13, Married-civ-spouse, Protective-serv,1,0,0,42, United-States, >50K,0,1,1,0,0,0,0
22338,31, Private,14, Married-civ-spouse, Sales,1,0,0,40, United-States, >50K,0,1,0,0,0,0,1
22339,32, Private,3, Separated, Farming-fishing,1,0,0,60, Mexico, <=50K,0,0,0,1,0,0,0
22340,51, Private,9, Never-married, Exec-managerial,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22341,29, Private,9, Married-civ-spouse, Sales,1,0,0,60, United-States, <=50K,0,0,0,0,0,1,0
22342,38, Local-gov,14, Never-married, Prof-specialty,0,0,2258,60, United-States, <=50K,0,0,0,0,0,0,1
22343,64, Private,10, Widowed, Exec-managerial,0,0,0,10, United-States, <=50K,0,0,0,0,0,0,0
22344,26, State-gov,10, Never-married, Protective-serv,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
22345,68, Private,3, Married-spouse-absent, Sales,1,0,0,22, United-States, <=50K,0,0,0,1,0,0,0
22346,32, Private,9, Married-civ-spouse, Craft-repair,1,0,0,48, United-States, <=50K,0,0,0,0,0,1,0
22347,29, Private,10, Never-married, Sales,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
22348,51, ?,2, Separated, ?,0,0,0,40, Mexico, <=50K,0,0,0,1,0,0,0
22349,21, Private,9, Never-married, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22350,26, ?,6, Separated, ?,0,0,0,40, Puerto-Rico, <=50K,0,0,0,1,0,0,0
22351,33, Local-gov,13, Married-spouse-absent, Prof-specialty,1,0,0,40, ?, <=50K,0,0,1,0,0,0,0
22352,26, Private,9, Never-married, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22353,52, Private,9, Married-civ-spouse, Machine-op-inspct,1,2105,0,40, United-States, <=50K,1,0,0,0,0,1,0
22354,31, Private,9, Married-civ-spouse, Craft-repair,1,0,0,55, United-States, <=50K,0,0,0,0,0,1,0
22355,29, Local-gov,9, Never-married, Protective-serv,1,0,0,45, United-States, <=50K,0,0,0,0,0,1,0
22356,19, Private,10, Never-married, Other-service,0,0,0,27, United-States, <=50K,0,0,0,0,0,0,0
22357,51, Private,9, Married-civ-spouse, Machine-op-inspct,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22358,45, Private,5, Separated, Other-service,0,0,0,40, Trinadad&Tobago, <=50K,0,0,0,1,0,0,0
22359,20, Private,9, Married-civ-spouse, Sales,1,0,0,32, United-States, <=50K,0,0,0,0,0,1,0
22360,40, Private,10, Never-married, Handlers-cleaners,1,0,0,48, United-States, <=50K,0,0,0,0,0,0,0
22361,43, Private,16, Married-civ-spouse, Prof-specialty,1,99999,0,55, United-States, >50K,1,1,0,0,1,0,0
22362,52, Local-gov,10, Married-civ-spouse, Transport-moving,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
22363,46, Private,10, Divorced, Adm-clerical,0,0,0,24, United-States, <=50K,0,0,0,0,0,0,0
22364,24, Private,9, Married-civ-spouse, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22365,20, Private,5, Never-married, Transport-moving,1,0,0,50, United-States, <=50K,0,0,0,1,0,0,0
22366,38, Self-emp-not-inc,13, Married-civ-spouse, Exec-managerial,1,0,0,60, United-States, <=50K,0,0,1,0,0,0,0
22367,44, Private,13, Never-married, Prof-specialty,0,0,0,45, Mexico, <=50K,0,0,1,0,0,0,0
22368,24, Private,13, Never-married, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
22369,32, State-gov,15, Married-civ-spouse, Prof-specialty,1,0,0,75, United-States, >50K,0,1,0,0,1,0,0
22370,49, Private,4, Never-married, Other-service,1,0,0,35, United-States, <=50K,0,0,0,1,0,0,0
22371,36, Private,14, Never-married, Prof-specialty,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,1
22372,31, Private,9, Separated, Adm-clerical,1,0,0,45, United-States, <=50K,0,0,0,0,0,1,0
22373,46, ?,3, Married-civ-spouse, ?,1,0,0,40, Mexico, <=50K,0,0,0,1,0,0,0
22374,46, Private,10, Divorced, Exec-managerial,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
22375,46, Local-gov,10, Married-civ-spouse, Protective-serv,1,0,0,70, United-States, >50K,0,1,0,0,0,0,0
22376,29, Private,9, Married-spouse-absent, Other-service,0,0,0,40, Columbia, <=50K,0,0,0,0,0,1,0
22377,37, Private,9, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22378,44, ?,4, Married-civ-spouse, ?,1,0,0,25, United-States, <=50K,0,0,0,1,0,0,0
22379,28, ?,10, Never-married, ?,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
22380,28, Self-emp-not-inc,13, Never-married, Protective-serv,1,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
22381,48, Private,9, Widowed, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22382,52, Private,7, Divorced, Machine-op-inspct,0,0,0,20, United-States, <=50K,0,0,0,1,0,0,0
22383,19, Private,9, Never-married, Farming-fishing,1,0,0,35, United-States, <=50K,0,0,0,0,0,1,0
22384,31, Self-emp-not-inc,13, Married-civ-spouse, Prof-specialty,1,0,0,40, United-States, >50K,0,1,1,0,0,0,0
22385,47, Private,13, Married-civ-spouse, Exec-managerial,1,99999,0,55, United-States, >50K,1,1,1,0,0,0,0
22386,37, Private,9, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22387,22, ?,10, Never-married, ?,1,0,0,2, United-States, <=50K,0,0,0,0,0,0,0
22388,46, Private,12, Married-civ-spouse, Craft-repair,1,0,0,44, United-States, >50K,0,1,0,0,0,0,0
22389,51, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing,1,3103,0,60, United-States, >50K,1,1,0,0,0,1,0
22390,50, Private,14, Married-civ-spouse, Craft-repair,1,0,1902,45, United-States, >50K,0,1,0,0,0,0,1
22391,38, Private,4, Married-civ-spouse, Farming-fishing,1,3942,0,84, Portugal, <=50K,1,0,0,1,0,0,0
22392,40, Local-gov,9, Married-civ-spouse, Craft-repair,1,0,0,35, United-States, <=50K,0,0,0,0,0,1,0
22393,58, Private,10, Divorced, Machine-op-inspct,1,0,0,40, Mexico, <=50K,0,0,0,0,0,0,0
22394,36, Private,9, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, >50K,0,1,0,0,0,1,0
22395,26, Local-gov,13, Never-married, Prof-specialty,0,0,0,35, United-States, <=50K,0,0,1,0,0,0,0
22396,17, ?,8, Never-married, ?,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22397,49, Private,6, Divorced, Other-service,1,0,0,48, United-States, <=50K,0,0,0,1,0,0,0
22398,39, State-gov,14, Married-civ-spouse, Prof-specialty,0,5178,0,38, United-States, >50K,1,1,0,0,0,0,1
22399,46, Private,13, Married-civ-spouse, Adm-clerical,1,0,0,45, United-States, >50K,0,1,1,0,0,0,0
22400,26, Private,9, Separated, Sales,0,0,0,37, United-States, <=50K,0,0,0,0,0,1,0
22401,40, Federal-gov,14, Never-married, Tech-support,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,1
22402,53, State-gov,16, Married-civ-spouse, Prof-specialty,1,0,0,40, United-States, >50K,0,1,0,0,1,0,0
22403,60, Self-emp-not-inc,10, Married-civ-spouse, Exec-managerial,1,0,0,50, United-States, <=50K,0,0,0,0,0,0,0
22404,28, Private,9, Married-civ-spouse, Handlers-cleaners,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22405,22, ?,10, Never-married, ?,0,0,0,12, Thailand, <=50K,0,0,0,0,0,0,0
22406,31, Private,9, Married-civ-spouse, Handlers-cleaners,1,0,0,55, United-States, <=50K,0,0,0,0,0,1,0
22407,45, Private,9, Divorced, Exec-managerial,1,13550,0,50, United-States, >50K,1,1,0,0,0,1,0
22408,34, Private,9, Divorced, Prof-specialty,1,0,0,40, Mexico, <=50K,0,0,0,0,0,1,0
22409,27, State-gov,14, Never-married, Exec-managerial,1,0,0,40, Scotland, <=50K,0,0,0,0,0,0,1
22410,40, Private,10, Divorced, Transport-moving,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
22411,68, Private,9, Widowed, Machine-op-inspct,0,0,0,32, United-States, <=50K,0,0,0,0,0,1,0
22412,51, Private,9, Married-civ-spouse, Craft-repair,1,0,0,50, United-States, <=50K,0,0,0,0,0,1,0
22413,55, Private,9, Married-civ-spouse, Tech-support,1,0,0,20, United-States, <=50K,0,0,0,0,0,1,0
22414,43, Private,12, Married-civ-spouse, Exec-managerial,1,0,0,45, United-States, >50K,0,1,0,0,0,0,0
22415,23, State-gov,13, Never-married, Prof-specialty,0,0,0,27, United-States, <=50K,0,0,1,0,0,0,0
22416,48, Private,9, Married-civ-spouse, Other-service,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22417,42, Self-emp-inc,10, Married-civ-spouse, Prof-specialty,1,2885,0,30, United-States, <=50K,1,0,0,0,0,0,0
22418,51, Self-emp-inc,9, Never-married, Exec-managerial,1,10520,0,40, United-States, >50K,1,1,0,0,0,1,0
22419,32, Private,9, Married-civ-spouse, Machine-op-inspct,1,5013,0,55, United-States, <=50K,1,0,0,0,0,1,0
22420,34, Private,10, Married-civ-spouse, Sales,1,0,0,45, United-States, >50K,0,1,0,0,0,0,0
22421,31, Local-gov,9, Married-civ-spouse, Craft-repair,1,0,0,70, United-States, >50K,0,1,0,0,0,1,0
22422,71, ?,4, Divorced, ?,1,0,0,45, United-States, <=50K,0,0,0,1,0,0,0
22423,17, Private,6, Never-married, Other-service,1,0,0,8, United-States, <=50K,0,0,0,1,0,0,0
22424,37, Private,9, Married-civ-spouse, Adm-clerical,0,0,0,40, United-States, >50K,0,1,0,0,0,1,0
22425,26, Private,8, Married-civ-spouse, Priv-house-serv,0,0,0,40, Dominican-Republic, <=50K,0,0,0,0,0,1,0
22426,17, Private,7, Never-married, Sales,0,0,0,15, United-States, <=50K,0,0,0,1,0,0,0
22427,34, Private,13, Married-civ-spouse, Transport-moving,1,0,0,40, United-States, >50K,0,1,1,0,0,0,0
22428,46, Private,7, Married-civ-spouse, Craft-repair,1,0,1902,40, United-States, >50K,0,1,0,1,0,0,0
22429,33, Private,9, Married-civ-spouse, Transport-moving,1,0,0,40, ?, <=50K,0,0,0,0,0,1,0
22430,41, Local-gov,14, Married-civ-spouse, Exec-managerial,1,0,0,40, United-States, >50K,0,1,0,0,0,0,1
22431,59, Private,6, Married-spouse-absent, Protective-serv,1,0,0,40, India, <=50K,0,0,0,1,0,0,0
22432,50, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial,1,7688,0,50, United-States, >50K,1,1,0,0,0,1,0
22433,46, Private,9, Married-civ-spouse, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22434,45, Private,14, Divorced, Prof-specialty,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,1
22435,27, Private,9, Never-married, Machine-op-inspct,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22436,31, Private,13, Married-civ-spouse, Prof-specialty,1,0,0,50, United-States, <=50K,0,0,1,0,0,0,0
22437,32, Private,9, Divorced, Tech-support,0,1471,0,38, United-States, <=50K,1,0,0,0,0,1,0
22438,28, Private,9, Married-civ-spouse, Craft-repair,1,0,0,50, United-States, <=50K,0,0,0,0,0,1,0
22439,32, Private,13, Married-civ-spouse, Exec-managerial,1,0,0,40, United-States, >50K,0,1,1,0,0,0,0
22440,36, Private,12, Never-married, Exec-managerial,1,0,0,50, United-States, <=50K,0,0,0,0,0,0,0
22441,39, Self-emp-inc,11, Married-civ-spouse, Craft-repair,1,0,2415,40, United-States, >50K,0,1,0,0,0,0,0
22442,23, Private,9, Never-married, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22443,44, Private,9, Married-civ-spouse, Transport-moving,1,0,0,40, United-States, >50K,0,1,0,0,0,1,0
22444,37, Private,10, Married-civ-spouse, Transport-moving,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
22445,36, Private,4, Married-spouse-absent, Machine-op-inspct,0,2977,0,40, Puerto-Rico, <=50K,1,0,0,1,0,0,0
22446,45, Private,7, Married-spouse-absent, Machine-op-inspct,0,0,0,40, South, <=50K,0,0,0,1,0,0,0
22447,43, Federal-gov,9, Married-civ-spouse, Farming-fishing,1,7298,0,40, United-States, >50K,1,1,0,0,0,1,0
22448,49, Private,15, Never-married, Prof-specialty,0,0,0,55, United-States, >50K,0,1,0,0,1,0,0
22449,37, Private,9, Married-civ-spouse, Transport-moving,1,0,0,40, United-States, >50K,0,1,0,0,0,1,0
22450,26, Private,9, Never-married, Transport-moving,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22451,34, Private,15, Married-civ-spouse, Prof-specialty,1,0,1977,55, United-States, >50K,0,1,0,0,1,0,0
22452,51, Private,10, Married-civ-spouse, Craft-repair,1,0,0,60, United-States, >50K,0,1,0,0,0,0,0
22453,24, Private,10, Never-married, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
22454,67, Self-emp-not-inc,13, Married-civ-spouse, Transport-moving,1,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
22455,40, Private,9, Married-civ-spouse, Sales,1,7298,0,45, United-States, >50K,1,1,0,0,0,1,0
22456,32, Private,9, Married-civ-spouse, Sales,0,0,0,40, United-States, >50K,0,1,0,0,0,1,0
22457,21, Private,10, Never-married, Other-service,0,0,0,16, United-States, <=50K,0,0,0,0,0,0,0
22458,39, Self-emp-not-inc,10, Married-civ-spouse, Other-service,0,0,0,15, United-States, >50K,0,1,0,0,0,0,0
22459,33, Private,7, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
22460,48, Private,9, Divorced, Sales,1,0,0,60, United-States, <=50K,0,0,0,0,0,1,0
22461,21, Private,10, Never-married, Prof-specialty,0,0,0,30, United-States, <=50K,0,0,0,0,0,0,0
22462,68, Self-emp-inc,11, Widowed, Sales,0,25124,0,50, United-States, >50K,1,1,0,0,0,0,0
22463,24, Private,9, Never-married, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22464,24, Private,7, Never-married, Farming-fishing,1,2463,0,40, United-States, <=50K,1,0,0,1,0,0,0
22465,23, Private,13, Never-married, Exec-managerial,0,0,0,45, United-States, <=50K,0,0,1,0,0,0,0
22466,40, Private,9, Married-civ-spouse, Handlers-cleaners,1,0,0,63, United-States, <=50K,0,0,0,0,0,1,0
22467,48, Private,13, Married-spouse-absent, Exec-managerial,0,0,0,50, United-States, >50K,0,1,1,0,0,0,0
22468,42, Self-emp-not-inc,9, Married-civ-spouse, Sales,1,0,0,60, United-States, <=50K,0,0,0,0,0,1,0
22469,45, Federal-gov,13, Never-married, Protective-serv,0,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
22470,31, Private,9, Married-civ-spouse, Sales,1,0,0,50, United-States, >50K,0,1,0,0,0,1,0
22471,53, Private,11, Married-civ-spouse, Exec-managerial,1,0,0,45, United-States, <=50K,0,0,0,0,0,0,0
22472,25, Private,13, Never-married, Prof-specialty,0,0,0,55, United-States, <=50K,0,0,1,0,0,0,0
22473,32, Private,10, Married-civ-spouse, Other-service,1,0,0,50, United-States, <=50K,0,0,0,0,0,0,0
22474,34, Private,7, Married-civ-spouse, Sales,1,0,0,25, ?, <=50K,0,0,0,1,0,0,0
22475,41, Self-emp-inc,13, Married-civ-spouse, Exec-managerial,1,0,0,35, United-States, >50K,0,1,1,0,0,0,0
22476,57, Local-gov,9, Divorced, Adm-clerical,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22477,25, Private,6, Never-married, Farming-fishing,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
22478,40, Private,10, Married-civ-spouse, Machine-op-inspct,1,0,2179,40, United-States, <=50K,0,0,0,0,0,0,0
22479,17, Private,7, Never-married, Sales,0,0,0,13, United-States, <=50K,0,0,0,1,0,0,0
22480,17, Private,5, Never-married, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
22481,82, Self-emp-inc,10, Widowed, Sales,1,0,0,20, United-States, <=50K,0,0,0,0,0,0,0
22482,40, Private,12, Divorced, Prof-specialty,0,0,0,32, United-States, <=50K,0,0,0,0,0,0,0
22483,26, Private,10, Never-married, Sales,1,0,0,35, United-States, <=50K,0,0,0,0,0,0,0
22484,37, Private,10, Divorced, Transport-moving,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
22485,25, Private,6, Married-civ-spouse, Transport-moving,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
22486,65, Private,6, Married-civ-spouse, Handlers-cleaners,1,0,0,22, United-States, >50K,0,1,0,1,0,0,0
22487,39, Private,13, Divorced, Sales,1,0,0,40, China, <=50K,0,0,1,0,0,0,0
22488,36, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22489,37, Self-emp-not-inc,9, Married-civ-spouse, Sales,1,0,0,45, United-States, <=50K,0,0,0,0,0,1,0
22490,23, Private,9, Never-married, Sales,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22491,34, Private,9, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, >50K,0,1,0,0,0,1,0
22492,63, Self-emp-not-inc,13, Married-civ-spouse, Prof-specialty,1,0,0,20, United-States, <=50K,0,0,1,0,0,0,0
22493,59, Private,9, Widowed, Other-service,0,0,0,35, United-States, <=50K,0,0,0,0,0,1,0
22494,49, Self-emp-not-inc,10, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
22495,62, ?,5, Never-married, ?,0,0,0,40, Dominican-Republic, <=50K,0,0,0,1,0,0,0
22496,17, Private,7, Never-married, Sales,0,0,0,9, United-States, <=50K,0,0,0,1,0,0,0
22497,28, Private,6, Married-civ-spouse, Handlers-cleaners,1,0,0,30, Mexico, <=50K,0,0,0,1,0,0,0
22498,45, Federal-gov,13, Married-civ-spouse, Handlers-cleaners,1,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
22499,40, Self-emp-inc,13, Married-civ-spouse, Prof-specialty,1,0,0,60, United-States, <=50K,0,0,1,0,0,0,0
22500,45, Private,9, Married-civ-spouse, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22501,20, Private,5, Never-married, Machine-op-inspct,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
22502,19, ?,6, Never-married, ?,0,0,0,38, United-States, <=50K,0,0,0,1,0,0,0
22503,59, Local-gov,13, Married-civ-spouse, Exec-managerial,0,0,0,22, United-States, >50K,0,1,1,0,0,0,0
22504,41, Private,9, Divorced, Transport-moving,1,7443,0,40, United-States, <=50K,1,0,0,0,0,1,0
22505,49, Local-gov,10, Divorced, Exec-managerial,1,0,0,48, United-States, >50K,0,1,0,0,0,0,0
22506,37, Private,11, Divorced, Sales,1,0,0,45, United-States, >50K,0,1,0,0,0,0,0
22507,31, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair,1,0,0,45, United-States, <=50K,0,0,0,0,0,1,0
22508,21, Private,10, Never-married, Handlers-cleaners,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
22509,27, Private,13, Never-married, Tech-support,0,0,0,15, United-States, <=50K,0,0,1,0,0,0,0
22510,20, ?,9, Never-married, ?,1,0,0,40, El-Salvador, <=50K,0,0,0,0,0,1,0
22511,51, Private,9, Divorced, Other-service,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22512,46, Private,2, Married-civ-spouse, Handlers-cleaners,1,0,0,40, Mexico, <=50K,0,0,0,1,0,0,0
22513,48, Private,10, Married-civ-spouse, Craft-repair,1,0,0,60, United-States, >50K,0,1,0,0,0,0,0
22514,39, Local-gov,14, Divorced, Prof-specialty,0,0,0,40, United-States, <=50K,0,0,0,0,0,0,1
22515,50, Private,12, Married-civ-spouse, Handlers-cleaners,1,15024,0,45, United-States, >50K,1,1,0,0,0,0,0
22516,41, Private,9, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, >50K,0,1,0,0,0,1,0
22517,21, Private,10, Never-married, Prof-specialty,0,0,0,25, United-States, <=50K,0,0,0,0,0,0,0
22518,54, Self-emp-inc,12, Married-civ-spouse, Sales,1,0,0,50, United-States, >50K,0,1,0,0,0,0,0
22519,40, Private,9, Married-civ-spouse, Adm-clerical,0,0,0,40, United-States, >50K,0,1,0,0,0,1,0
22520,44, Private,9, Married-civ-spouse, Craft-repair,1,0,0,41, United-States, <=50K,0,0,0,0,0,1,0
22521,50, Private,9, Married-civ-spouse, Transport-moving,1,0,0,50, United-States, >50K,0,1,0,0,0,1,0
22522,42, Private,10, Divorced, Exec-managerial,0,0,0,45, United-States, <=50K,0,0,0,0,0,0,0
22523,34, Private,9, Never-married, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22524,46, Private,10, Married-civ-spouse, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,0,0,0,0,0
22525,35, Private,9, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22526,38, Private,12, Married-civ-spouse, Prof-specialty,1,0,0,40, United-States, >50K,0,1,0,0,0,0,0
22527,37, Private,15, Divorced, Prof-specialty,1,14084,0,36, United-States, >50K,1,1,0,0,1,0,0
22528,30, Private,9, Married-civ-spouse, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22529,22, Private,13, Never-married, Exec-managerial,0,0,0,40, United-States, <=50K,0,0,1,0,0,0,0
22530,21, Private,9, Never-married, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
22531,40, Private,1, Married-spouse-absent, Adm-clerical,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
22532,56, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair,1,0,0,55, United-States, <=50K,0,0,0,0,0,1,0
22533,48, Private,5, Married-civ-spouse, Machine-op-inspct,1,0,0,40, Poland, <=50K,0,0,0,1,0,0,0
22534,21, Private,11, Never-married, Other-service,0,0,0,36, United-States, <=50K,0,0,0,0,0,0,0
22535,52, Private,7, Widowed, Craft-repair,1,0,0,40, United-States, <=50K,0,0,0,1,0,0,0
22536,60, Local-gov,14, Married-civ-spouse, Exec-managerial,1,0,0,50, United-States, >50K,0,1,0,0,0,0,1
22537,45, Private,16, Married-civ-spouse, Prof-specialty,1,0,0,50, United-States, >50K,0,1,0,0,1,0,0
22538,30, Private,9, Married-civ-spouse, Machine-op-inspct,1,0,0,45, United-States, <=50K,0,0,0,0,0,1,0
22539,31, Private,9, Married-civ-spouse, Sales,1,2829,0,40, United-States, <=50K,1,0,0,0,0,1,0
22540,43, Private,9, Married-civ-spouse, Machine-op-inspct,1,0,0,35, ?, <=50K,0,0,0,0,0,1,0
22541,36, Private,5, Married-civ-spouse, Craft-repair,1,0,0,35, Guatemala, <=50K,0,0,0,1,0,0,0
22542,42, Private,15, Married-civ-spouse, Prof-specialty,1,0,0,60, United-States, <=50K,0,0,0,0,1,0,0
22543,28, Local-gov,14, Married-civ-spouse, Prof-specialty,0,7688,0,35, United-States, >50K,1,1,0,0,0,0,1
22544,62, Private,15, Married-civ-spouse, Craft-repair,1,0,0,45, United-States, >50K,0,1,0,0,1,0,0
22545,65, ?,9, Separated, ?,0,0,0,40, United-States, <=50K,0,0,0,0,0,1,0
